Вся температура измеряется в °C.

C:\A\Notes\PRG\FoxReader\Win32\Debug\IR000587.IS2
Таблица поворачивается для подгонки по 256 столбцам.

	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	
1	9,61	9,66	9,88	10,15	10,31	10,42	10,31	10,47	10,58	10,74	10,90	11,69	13,63	16,80	19,43	20,79	21,51	21,89	22,13	22,27	22,32	22,56	22,51	22,56	22,70	22,75	22,75	22,79	22,75	22,79	22,79	22,70	22,79	22,79	22,79	22,84	22,84	22,84	22,89	22,89	22,98	23,03	22,89	22,98	23,03	22,98	23,03	22,89	23,03	23,03	23,08	23,03	23,03	23,08	23,12	23,31	23,26	23,08	23,17	23,12	23,12	23,17	23,31	23,31	23,31	23,26	23,31	23,31	23,36	23,50	23,41	23,50	23,41	23,50	23,55	23,55	23,50	23,50	23,41	23,55	23,55	23,55	23,64	23,78	23,69	23,78	23,78	23,87	23,87	23,97	23,92	23,92	23,97	24,06	24,15	24,11	24,20	24,15	24,20	24,25	24,34	24,43	24,39	24,39	24,43	24,48	24,62	24,62	24,67	24,67	24,71	24,76	24,76	24,71	24,85	24,94	24,90	24,94	24,99	25,13	24,99	25,04	25,04	25,04	24,99	24,99	25,04	25,22	25,18	25,22	25,27	25,31	25,27	25,31	25,27	25,27	25,27	25,31	25,41	25,41	25,41	25,50	25,50	25,50	25,50	25,45	25,50	25,45	25,59	25,73	25,68	25,77	25,73	25,77	25,77	25,87	25,77	25,77	25,73	25,82	25,82	25,82	25,87	25,77	25,82	25,82	25,87	25,96	25,82	25,82	25,87	25,87	25,96	25,82	25,87	25,87	25,82	25,82	25,77	25,68	25,77	25,96	26,00	26,09	26,05	26,09	26,09	26,05	26,05	26,19	26,19	26,00	26,09	26,09	26,05	26,05	26,00	25,96	26,05	25,96	26,00	25,87	25,87	25,87	25,82	25,77	25,82	25,87	25,87	25,87	25,87	25,82	25,77	25,77	25,77	25,77	25,77	25,59	25,54	25,50	25,41	25,04	24,67	24,25	23,83	23,36	22,18	19,96	17,05	14,77	13,53	12,85	12,38	12,33	12,38	12,59	12,59	12,59	12,59	12,38	
2	9,77	9,77	9,88	10,15	10,20	10,31	10,20	10,42	10,58	10,74	10,90	11,38	13,27	16,60	19,43	20,88	21,65	22,03	22,27	22,41	22,46	22,60	22,70	22,75	22,84	22,84	22,75	22,75	22,75	22,84	22,89	22,79	22,84	22,79	22,79	23,03	22,98	23,03	22,98	22,89	22,89	22,98	23,03	23,03	23,03	22,89	23,03	23,08	23,17	23,12	23,08	23,08	23,12	23,12	23,26	23,26	23,17	23,12	23,26	23,26	23,26	23,31	23,36	23,31	23,31	23,31	23,36	23,36	23,36	23,41	23,41	23,41	23,41	23,41	23,55	23,59	23,55	23,59	23,55	23,59	23,59	23,55	23,69	23,83	23,64	23,69	23,78	23,83	23,92	24,06	24,11	24,11	24,06	23,97	24,06	24,15	24,20	24,20	24,25	24,25	24,34	24,43	24,39	24,39	24,43	24,43	24,53	24,62	24,67	24,71	24,85	24,85	24,90	24,76	24,85	24,94	24,94	24,90	24,94	24,99	24,90	25,13	25,13	24,94	24,90	24,99	25,13	25,22	25,22	25,22	25,27	25,27	25,31	25,31	25,41	25,31	25,31	25,41	25,45	25,45	25,45	25,50	25,54	25,50	25,59	25,59	25,54	25,54	25,73	25,68	25,59	25,73	25,73	25,82	25,77	25,77	25,77	25,77	25,77	25,82	25,82	25,82	25,96	25,82	25,96	25,96	26,00	26,00	25,87	26,00	25,87	26,00	26,00	25,96	26,05	26,05	25,87	25,87	25,82	25,77	25,87	26,00	26,00	26,00	26,00	26,19	26,28	26,19	26,00	26,00	25,96	25,87	26,00	26,19	26,05	25,96	26,00	25,87	26,00	25,87	26,00	25,87	25,96	25,87	25,82	25,87	25,87	26,00	25,96	25,96	25,87	25,82	25,87	25,87	25,82	25,77	25,77	25,68	25,50	25,45	25,31	25,04	24,71	24,48	24,06	23,55	22,22	20,01	16,95	14,56	13,32	12,64	12,33	12,43	12,64	12,85	12,75	12,64	12,54	12,33	
3	9,77	9,82	9,93	10,25	10,31	10,47	10,42	10,52	10,63	10,84	11,00	11,43	13,16	16,55	19,43	20,79	21,65	22,03	22,22	22,32	22,46	22,56	22,60	22,60	22,79	22,89	22,84	22,89	22,84	22,89	22,98	22,98	23,08	22,89	22,98	23,03	23,03	22,89	23,08	23,03	23,08	22,89	23,03	23,03	23,12	23,03	23,12	23,12	23,17	23,08	23,08	23,26	23,26	23,26	23,17	23,17	23,12	23,17	23,41	23,26	23,26	23,26	23,36	23,31	23,36	23,41	23,36	23,36	23,36	23,55	23,55	23,59	23,41	23,50	23,50	23,55	23,55	23,64	23,59	23,64	23,55	23,59	23,78	23,83	23,69	23,78	23,83	23,97	23,97	24,11	24,06	24,06	24,06	24,06	24,06	24,25	24,20	24,25	24,34	24,34	24,39	24,39	24,39	24,43	24,53	24,48	24,62	24,62	24,67	24,71	24,76	24,90	24,94	24,85	24,85	24,90	24,94	24,99	24,99	25,04	25,04	25,22	25,04	24,48	24,71	25,04	25,22	25,22	25,27	25,27	25,41	25,31	25,31	25,41	25,31	25,41	25,31	25,31	25,41	25,45	25,50	25,50	25,50	25,50	25,50	25,54	25,54	25,54	25,73	25,68	25,73	25,82	25,82	25,87	25,82	25,77	25,77	25,82	25,73	25,77	25,82	25,87	26,00	25,87	25,96	26,00	26,00	25,96	25,87	25,96	25,96	25,96	26,00	25,77	25,77	25,96	25,87	25,96	25,96	25,82	25,87	26,00	26,05	26,09	26,09	26,09	26,23	26,09	26,00	25,96	25,96	25,87	26,05	26,05	26,09	26,00	26,05	26,00	26,05	25,87	26,00	25,82	26,00	25,96	25,96	25,87	25,96	26,00	26,00	26,00	25,96	25,87	25,96	25,96	25,96	25,82	25,77	25,73	25,54	25,50	25,41	25,18	24,90	24,48	24,06	23,50	22,27	20,11	16,95	14,46	13,16	12,64	12,59	12,85	12,96	12,90	12,96	12,75	12,69	12,54	
4	9,66	9,82	9,93	10,25	10,31	10,47	10,42	10,58	10,58	10,74	10,84	11,32	13,01	16,45	19,33	20,74	21,51	22,13	22,27	22,32	22,51	22,60	22,75	22,70	22,84	22,75	22,79	22,70	22,79	22,84	23,03	23,03	23,03	22,89	22,79	22,84	22,89	22,89	22,98	23,03	23,08	22,89	22,98	23,08	23,12	23,08	23,08	23,12	23,17	23,17	23,03	23,17	23,03	23,12	23,17	23,17	23,17	23,26	23,36	23,36	23,31	23,36	23,36	23,31	23,36	23,50	23,41	23,36	23,50	23,41	23,55	23,55	23,55	23,50	23,55	23,55	23,50	23,55	23,50	23,59	23,50	23,55	23,69	23,83	23,83	23,87	23,92	23,97	24,06	23,97	24,06	24,06	24,11	24,06	24,11	24,34	24,34	24,39	24,34	24,34	24,43	24,48	24,43	24,43	24,53	24,53	24,67	24,67	24,67	24,76	24,76	24,90	24,90	24,76	24,76	24,94	24,99	24,90	24,99	25,04	25,13	25,13	24,62	23,87	24,53	25,04	25,31	25,18	25,22	25,22	25,27	25,22	25,27	25,31	25,41	25,45	25,45	25,41	25,45	25,50	25,45	25,45	25,45	25,50	25,45	25,45	25,50	25,54	25,68	25,54	25,77	25,82	25,82	25,77	25,82	25,82	26,00	25,96	25,82	25,87	25,87	25,82	25,96	25,77	25,87	25,82	25,87	25,87	25,87	25,96	26,00	26,05	26,00	25,96	25,96	26,00	25,96	25,87	25,82	25,87	25,87	25,87	26,05	26,09	26,09	26,05	26,19	26,05	25,82	25,82	25,87	25,96	26,05	26,09	26,00	25,96	26,00	26,00	26,05	26,00	26,05	25,96	25,96	25,96	26,00	25,96	25,87	26,00	25,96	26,00	26,00	26,05	26,00	25,87	25,87	25,82	25,73	25,68	25,54	25,50	25,31	25,18	24,94	24,62	24,06	23,36	22,13	19,96	16,80	14,20	12,96	12,64	12,85	13,16	13,16	13,01	12,90	12,85	12,69	12,59	
5	9,82	9,93	10,09	10,20	10,25	10,25	10,42	10,58	10,63	10,74	10,79	11,22	12,75	16,19	19,18	20,74	21,46	21,94	22,27	22,32	22,51	22,56	22,60	22,75	22,79	22,79	22,89	22,98	22,89	22,98	22,98	22,89	22,89	22,79	22,79	22,79	22,89	23,03	22,98	22,98	23,08	22,98	23,08	23,03	23,12	23,08	23,08	23,17	23,12	23,12	23,08	23,17	23,08	23,26	23,12	23,17	23,31	23,31	23,36	23,26	23,31	23,31	23,36	23,26	23,26	23,36	23,36	23,41	23,50	23,41	23,36	23,50	23,41	23,50	23,50	23,55	23,55	23,50	23,50	23,59	23,64	23,69	23,78	23,78	23,69	23,87	23,87	23,97	23,97	24,06	24,06	24,15	24,11	24,15	24,11	24,25	24,25	24,39	24,34	24,43	24,43	24,48	24,43	24,48	24,53	24,62	24,71	24,67	24,62	24,76	24,71	24,76	24,85	24,71	24,90	24,99	25,04	24,99	25,04	25,13	25,18	24,94	24,20	23,64	24,67	25,13	25,31	25,22	25,27	25,22	25,45	25,27	25,31	25,31	25,31	25,45	25,41	25,27	25,31	25,41	25,45	25,45	25,45	25,45	25,45	25,50	25,59	25,73	25,68	25,59	25,59	25,73	25,77	25,82	25,82	25,77	25,82	25,82	25,77	25,82	25,96	25,96	25,96	25,87	25,87	25,77	25,82	25,87	25,87	25,87	25,96	25,96	26,00	25,96	25,82	26,00	26,00	26,00	25,87	25,96	25,82	25,96	26,05	26,23	26,19	26,05	26,19	26,09	25,82	25,82	25,96	25,96	26,00	26,00	26,00	25,96	25,96	26,05	26,00	25,82	26,00	25,87	25,96	25,87	25,96	25,82	25,82	26,05	26,09	26,05	25,96	25,96	25,96	25,82	25,82	25,82	25,68	25,68	25,54	25,50	25,45	25,27	25,04	24,62	24,15	23,36	22,27	19,91	16,80	14,15	13,06	12,96	13,06	13,27	13,06	13,01	12,96	12,90	12,85	12,64	
6	9,77	9,93	9,99	10,20	10,31	10,47	10,47	10,58	10,52	10,63	10,79	11,16	12,69	15,99	19,13	20,84	21,60	21,89	22,27	22,32	22,51	22,60	22,70	22,79	22,79	22,70	22,79	22,84	22,84	22,89	22,89	22,89	22,89	22,98	22,98	22,98	23,03	23,03	23,03	23,03	23,03	23,03	23,08	23,08	23,03	23,03	23,08	23,12	23,08	23,08	23,03	23,12	23,08	23,26	23,17	23,26	23,26	23,26	23,36	23,36	23,36	23,31	23,31	23,31	23,36	23,36	23,36	23,36	23,41	23,36	23,41	23,50	23,50	23,50	23,50	23,55	23,59	23,64	23,59	23,64	23,69	23,64	23,69	23,69	23,78	23,87	23,87	23,97	23,97	24,15	24,15	24,15	24,15	24,11	24,20	24,20	24,25	24,20	24,25	24,39	24,34	24,48	24,43	24,48	24,53	24,53	24,67	24,67	24,62	24,76	24,76	24,76	24,85	24,76	24,90	24,94	25,04	24,94	24,99	25,13	25,04	24,76	24,15	24,11	25,04	25,22	25,41	25,27	25,22	25,22	25,41	25,31	25,41	25,41	25,31	25,41	25,41	25,31	25,41	25,41	25,45	25,41	25,41	25,50	25,50	25,59	25,54	25,59	25,54	25,59	25,68	25,77	25,82	25,87	25,87	25,82	25,87	25,82	25,77	25,73	25,96	25,87	25,96	25,82	25,87	25,82	25,87	25,96	25,96	26,00	25,87	25,87	25,96	25,87	25,87	26,00	25,96	25,96	25,87	25,96	25,82	26,00	26,05	26,19	26,19	26,09	26,09	26,05	25,77	25,82	26,00	25,96	25,96	26,05	26,00	25,96	25,96	25,96	25,96	25,87	25,96	25,87	25,96	25,96	26,05	25,96	25,87	26,00	26,00	25,96	25,87	25,96	25,87	25,82	25,82	25,82	25,77	25,73	25,54	25,50	25,50	25,41	25,18	24,67	23,97	23,36	22,32	20,11	17,05	14,41	13,37	13,16	13,16	13,16	13,16	13,06	12,90	12,96	12,85	12,64	
7	9,77	9,88	10,09	10,15	10,25	10,42	10,42	10,52	10,58	10,58	10,63	11,00	12,59	15,94	19,03	20,79	21,60	21,94	22,27	22,32	22,46	22,56	22,56	22,70	22,70	22,75	22,75	22,79	22,79	22,79	22,84	22,84	22,89	22,84	22,89	22,89	22,98	22,98	22,98	22,89	23,03	22,98	23,03	22,98	23,08	23,08	23,08	23,08	23,08	23,12	23,12	23,12	23,17	23,17	23,26	23,31	23,26	23,26	23,31	23,36	23,36	23,26	23,31	23,26	23,31	23,26	23,12	23,26	23,41	23,41	23,36	23,50	23,50	23,59	23,55	23,50	23,55	23,50	23,50	23,55	23,64	23,59	23,64	23,64	23,78	23,83	23,83	23,97	23,87	24,06	24,11	24,15	24,11	24,15	24,11	24,11	24,39	24,34	24,43	24,43	24,39	24,53	24,48	24,48	24,53	24,62	24,67	24,62	24,62	24,71	24,71	24,76	24,85	24,85	24,94	24,99	25,13	25,04	25,04	25,13	25,13	24,90	24,62	24,67	25,27	25,27	25,41	25,27	25,31	25,27	25,45	25,31	25,41	25,41	25,45	25,45	25,41	25,41	25,41	25,31	25,45	25,41	25,41	25,50	25,50	25,54	25,59	25,59	25,68	25,59	25,68	25,68	25,73	25,77	25,73	25,77	25,82	25,82	25,82	25,77	26,00	25,82	25,82	25,82	25,82	25,77	25,77	25,82	25,87	25,96	25,87	25,96	25,87	25,82	25,87	26,00	25,96	25,82	25,82	25,82	25,77	26,00	26,05	26,19	26,19	26,19	26,09	26,00	25,77	25,82	25,96	25,87	25,87	26,09	26,00	26,05	25,82	25,87	25,87	25,82	25,96	25,87	25,96	25,96	25,87	25,87	25,87	26,09	25,96	25,96	25,87	25,96	26,00	25,87	25,82	25,73	25,73	25,73	25,54	25,50	25,41	25,22	24,99	24,62	24,11	23,41	22,60	20,45	17,40	14,77	13,84	13,37	13,37	13,22	13,16	13,01	12,96	12,96	12,85	12,64	
8	9,61	9,82	9,93	10,15	10,25	10,42	10,31	10,52	10,58	10,74	10,84	11,16	12,54	15,69	18,84	20,59	21,60	22,03	22,41	22,51	22,56	22,60	22,75	22,75	22,75	22,79	22,75	22,89	22,89	22,98	22,98	22,89	22,98	22,98	23,03	23,08	23,03	22,89	22,84	22,84	23,08	23,03	22,98	23,03	23,08	23,08	23,12	23,08	23,08	23,12	23,12	23,17	23,31	23,17	23,36	23,31	23,17	23,26	23,36	23,41	23,36	23,26	23,31	23,36	23,36	23,36	23,36	23,41	23,55	23,41	23,41	23,50	23,50	23,50	23,50	23,50	23,55	23,64	23,59	23,64	23,78	23,69	23,78	23,83	23,69	23,78	23,78	23,87	23,92	24,06	24,11	24,11	24,11	24,20	24,15	24,15	24,34	24,39	24,25	24,25	24,34	24,48	24,43	24,43	24,62	24,62	24,76	24,71	24,71	24,76	24,85	24,94	24,90	24,90	24,99	25,04	25,04	25,04	25,04	25,13	25,04	25,13	24,94	25,13	25,22	25,27	25,31	25,27	25,27	25,31	25,41	25,31	25,27	25,41	25,50	25,45	25,41	25,50	25,50	25,31	25,31	25,31	25,45	25,50	25,45	25,54	25,54	25,68	25,68	25,73	25,68	25,77	25,73	25,77	25,73	25,82	25,82	25,77	25,73	25,77	25,96	25,73	25,87	25,82	25,82	25,82	25,87	25,87	25,82	25,82	25,82	25,82	25,82	25,77	25,96	26,05	25,87	25,87	25,87	25,87	25,82	25,96	26,09	26,19	26,19	26,09	26,00	25,82	25,68	25,77	25,96	25,87	25,96	26,09	26,05	25,96	25,82	25,77	25,96	26,00	26,00	25,87	25,96	25,87	25,87	25,82	25,82	25,96	25,82	25,87	25,87	25,96	25,96	25,82	25,82	25,82	25,73	25,68	25,59	25,50	25,50	25,27	24,99	24,71	24,11	23,55	22,79	20,79	17,80	15,13	13,89	13,32	13,27	13,22	13,27	13,16	13,06	13,01	12,90	12,69	
9	9,77	9,88	9,99	10,25	10,47	10,58	10,42	10,52	10,52	10,58	10,79	11,11	12,38	15,64	18,84	20,50	21,46	21,99	22,22	22,51	22,46	22,51	22,60	22,75	22,75	22,84	22,75	22,98	22,98	22,98	22,89	22,84	22,89	22,84	22,84	22,89	23,03	22,98	22,98	22,84	23,08	22,89	23,03	23,08	23,12	23,03	23,12	23,12	23,12	23,17	23,17	23,12	23,17	23,17	23,31	23,31	23,31	23,31	23,36	23,36	23,36	23,31	23,31	23,50	23,31	23,36	23,36	23,41	23,55	23,41	23,41	23,55	23,55	23,50	23,55	23,50	23,41	23,55	23,59	23,69	23,83	23,69	23,83	23,83	23,92	23,87	23,97	24,06	24,06	24,15	24,11	24,11	24,11	24,20	24,20	24,11	24,39	24,39	24,39	24,25	24,39	24,43	24,48	24,53	24,67	24,62	24,62	24,67	24,71	24,76	24,90	24,94	24,90	24,85	24,94	24,99	25,13	25,18	25,18	25,18	25,18	25,22	25,18	25,27	25,22	25,27	25,41	25,27	25,41	25,41	25,41	25,31	25,31	25,50	25,50	25,50	25,41	25,50	25,45	25,45	25,50	25,50	25,54	25,50	25,54	25,59	25,73	25,68	25,73	25,68	25,73	25,68	25,77	25,82	25,82	25,87	25,87	25,77	25,77	25,77	25,87	25,73	25,87	25,87	25,87	25,82	25,87	25,82	25,87	25,87	25,82	25,96	25,82	25,82	25,96	26,05	25,87	25,82	25,87	25,87	25,87	25,87	26,00	26,09	25,96	26,05	25,96	25,87	25,82	25,87	26,00	26,00	26,05	26,19	26,05	25,96	25,77	25,82	25,96	26,09	26,05	26,00	26,00	26,00	26,00	26,05	26,05	26,09	25,96	26,00	25,96	26,00	26,05	25,82	25,82	25,73	25,68	25,54	25,50	25,50	25,41	25,27	24,94	24,71	24,20	23,64	22,89	21,12	18,20	15,64	14,25	13,79	13,48	13,27	13,22	13,16	13,16	13,01	12,90	12,75	
10	9,82	9,93	9,99	10,20	10,31	10,42	10,31	10,58	10,58	10,74	10,79	11,06	12,27	15,48	18,79	20,50	21,60	21,94	22,18	22,46	22,41	22,51	22,70	22,75	22,75	22,75	22,75	22,89	22,89	22,89	22,84	22,89	22,98	22,89	22,89	22,98	22,98	22,98	22,84	23,03	22,98	22,89	22,98	23,08	23,08	23,08	23,08	22,98	22,98	23,03	23,03	23,12	23,12	23,31	23,31	23,31	23,26	23,31	23,31	23,26	23,36	23,31	23,31	23,31	23,31	23,31	23,41	23,36	23,50	23,41	23,41	23,41	23,50	23,36	23,50	23,55	23,41	23,59	23,55	23,55	23,59	23,59	23,78	23,83	23,87	23,83	23,92	23,92	23,97	24,06	24,06	24,11	24,11	24,25	24,15	24,20	24,20	24,34	24,25	24,34	24,43	24,43	24,43	24,53	24,62	24,53	24,53	24,71	24,67	24,71	24,71	24,76	24,90	24,85	24,94	24,94	25,04	25,04	25,13	25,13	25,18	25,22	25,13	25,22	25,22	25,27	25,27	25,27	25,22	25,41	25,41	25,41	25,41	25,50	25,45	25,45	25,45	25,45	25,45	25,41	25,50	25,45	25,54	25,50	25,50	25,54	25,50	25,54	25,59	25,68	25,68	25,59	25,59	25,73	25,77	25,87	25,82	25,77	25,82	25,82	25,87	25,82	25,82	25,77	25,82	25,77	25,82	25,87	25,82	25,77	25,77	25,87	25,96	25,87	26,00	26,05	25,82	25,82	25,87	25,87	25,82	25,87	26,00	26,05	26,05	26,05	25,96	25,82	25,77	25,87	26,05	26,05	26,09	26,23	26,09	25,87	25,82	25,82	25,87	26,05	26,00	25,96	26,00	25,96	25,96	25,96	25,96	26,09	25,96	26,05	25,87	25,87	25,87	25,82	25,82	25,73	25,59	25,59	25,50	25,50	25,41	25,27	24,94	24,71	24,34	23,83	23,03	21,22	18,39	15,74	14,15	13,79	13,37	13,32	13,22	13,16	13,06	13,01	12,90	12,85	
